"1666","Very interesting place. In comparison with restaurants in the smaller towns of Spain, it is pricey. But while food is unusual and very tasty, we did not regret it. The waitress we had just a wonderful, speaks 5 languages and was incredibly welcoming.","ru","5.0"
"1667","If you are looking for is hidden in Andorra to surprise your partner restaurant and while you surprised them both with creative tapas and snacks to share, this is your place. With only 8 tables and the ability to choose between several proposals literally written the day in a fun slate, we must highlight the exquisite love and caring attention Tatiana diners as if in the same room of their house were having dinner. Ideal to go with friends, unhurried and eager to discover new flavors. Prebooked, I recommend a high table with stool. Congratulations Albert and Tatiana, go back!","es","5.0"
"1668","We went to this restaurant for comments on tripavisor and were pleasantly surprised. The restaurant is small, very charming and original. Spectacular food are tapas to share one more good. They are small portions, though, especially for a Spaniard, but of excellent quality and presentation. We ate eggs with truffle, cod, mini beef burger and cheese reception. All spectacular. The very rich desserts. If you add to this the friendliness of the waitress, super charming, you do come out of there wanting to return. Too bad we discovered last night we spent in Andorra, but had repeated.","es","5.0"
"1669","I would describe this restaurant tapas gastro. They are delicious and original, it is a pleasure for the palate. The service is pleasant and smiling. The complaint that I had the choice. Its a bit complicated to choose between the card and the slate is on the wall; not very clear, we do not really know how to choose, how does it work. We were afraid to be hungry leaving, especially as we had our greedy table. It is true that the shares are somewhat fair, but its so good! Lets say for the hungry, here is not the ideal. I will return girls! it is recommended knowingly ...","fr","4.0"
"1670","Very friendly and professional, in a very nice place, quiet and not too big. Large kitchen in small portions but correct original deal and traditional products of high quality. I really want to try the whole letter. We tried a coca recapta with a baby anchovies and crisp and tasty vegetables, a skewer of roast beef with cream cheese and truffle sauce spectacular a terrific Morbier cheese casserole and dice juicy and crispy sausage with truffle mayonnaise. All delicious. The wine list is not extensive but I think this well-made. Quality / price also correct. It becomes from now on must in Andorra. Congratulations to the whole team.","es","5.0"
"1671","a very nice little restaurant where we were warmly welcomed. Our host made a lot of effort to explain everything to us in our language. Really nice and super good! Gourmet tapas on top!","fr","5.0"
"1672","Not on a main street and its facade not catch your eye, but once inside are all details. The decor is simple in terms of quantity or greatness, are details, many children, with great charm, Rudolph, the rocket of Tintin, Mickey Mouse and many smaller decorative details. But the palm of detail is definitely regarding the dishes and others, plates, fountains, glasses, tablecloths, breadbasket, all this attention to detail, with care, with dedication, taste and very functional way, with a certain vintage. Come up with the best of restaurant service. We attended a charming Portuguese girl, sang dishes, suggestions and prices with harmony as Ive ever seen. Your service was excellent, attentive at all times without being annoying and she never enough to meet all local. Food. The idea is to share tapas. We started with an appetizer of Italian bread sticks with oil and Toledo dried tomato and papaya salt, Easy? as it turned out great and funny. After bread with tomato and oil. Again, excellent. Ravioli of the day, chicken Bages, with fresh mushrooms and gravy. I would not like, I do not like stews, actually, and to me was that, a stew. However, my wife, she was the best dish of the night. He took his cap and half of mine! Scrambled eggs with truffles. We read some reviews here that were the best we had tasted was not our case, buenisimas presentation and quality, with slight smoky aroma, the end plate not convince us too. Small beef burger. Estupendísimas straw potatoes and Dijon mustard best Ive ever had. The good though somewhat dry meat on toast and mixed greens. Here I mean the price (7.5 euros), because if we thought excessive. Very good coffee and tea in a nice cup. No wine since we did on food, but the menu seemed very appropriate, although very high price. for example, recently I took Lopez Cristobal de Ribera del Duero (Foster) for 18 euros a bottle, so a cup 5 euros seemed very high. Highly recommended and certainly to repeat, we are very well behaved and we ate very well.","es","4.0"
"1673","Very original place ... very good lunch menus and original and super friendly staff also very good desserts. we will be back","es","5.0"
"1674","We really enjoyed the dishes and their treatment. I have to emphasize organic eggs with truffles ... the best scrambled eggs Ive ever had. Of course, I repeat!","es","5.0"
"1675","The idea of the restaurant are tapas to share, and the truth is that they are all delicious. We ordered chips sausage with truffle sauce, mini beef burger, sirloin tataki, chicken ravioli and everything was great !!! In addition, girls who served us were incredibly friendly. One drawback was that it was pretty full and was very slow, but the girls were so nice that it was impossible to be angry. I give it a 9! To repeat.","es","4.0"
"1676","Albert in the kitchen and the living Tatiana ordering, become the winery in a single experiecia in Andorra, without doubt, the best restaurant, a treat for the senses.","es","5.0"
"1677","While it is true that we were conditioned by other reviewers, I must say we were pleasantly surprised. We were always served with a smile, the kitchen was ... to put it simply A deli. Certainly we not are talking about heavy meal, but the quality is extraordinary. And one last point the wine .... the house ... tremendous. Certainly a visit you have to keep track.","es","5.0"
"1678","Small romantic weekend getaway without the kids !!! Everything must be perfect! The innholiday it will go for the restaurant but it is with tripadisor that we will be guided and what a great idea !!!! This small restaurant that does not look on the outside is a real gem! Warm decor minimalist but if, as the hostess !!! Direct she spots us you are French, she said with her lovely accent, she knows France and Lille !! And yes ! It tells you about wines with such ease, the meal a little gem! A succession of tapas revisited with originality and taste, each of them will surprise you. And more value for money delight you. Do not miss a second book but go for it !!!! !!","fr","5.0"
"1679","Disappointed. We were recommended the restaurant and started asking when they had nothing more than reasonable money. Tiny tops and no surprises, all very average. Desserts pretty bad finishes and served in a ridiculous dish that made it almost impossible to eat without help with your finger. Very friendly service, unique. I would not dream of recommending it.","es","2.0"
"1680","We got carried away by the very good recommendations of Tatiana, who greeted us with a friendliness and warmth insurmountable. The real good ravioli, quail eggs, appetizer, meat, etc. When cooked meal, great atmosphere, quiet. I recommend 100 x 100.","es","5.0"
"1681","Small restaurant in the historic dining with the highly successful design. An open kitchen at the back where you can watch the chef make the dishes. A map and suggestions on a giant Wall slate. Wide choice that comes in version of tapas or dish to share. Highly original menu we tried the risotto with truffles, marinated salmon with a butter with anchovies, chorizo plate, creamy liver with ham bread and apple sorbet. In aperitif to accompany our glasses of red wine, bread sticks to dip in olive oil, dried tomatoes and coarse salt. Everything is excellent, made to order with quality products. The waitress was very attentive, smiling and speaks both English and French. Excellent value for money (€ 50 for two including wine). We were offered coffee shops and even offered a digestive!","fr","5.0"
"1682","Innovative cuisine, with good presentation ... and most importantly buenisima !! Spectacular. Besides dealing with the unbeatable customer. We were 2 adults and 2 small children. The truth is that we ate a great time and were well looked after. And I porsupedto the quality, taste and presentation of food excellent","es","5.0"
"1683","We really liked this proposal tapas, well-crafted, traditional flavors and beautiful presentation. The space is very nice, different decor that manages to create a good atmosphere. The staff is very friendly and knows advise. Good wine list. We will be back . Good relationship between price and value. Thank you","es","4.0"
"1684","What stands out most of the resturant is the Portuguese girl who treats. She is charming, friendly and makes the stay is delicious. It melts in attention and recommendations and away his job. Not a resturant, so do not expect to eat and leave full. It is a dead dishes presented as a lid that are delisiosas, original, extraordinary contrasts of flavor and beautifully presented. Not cheap but worth trying if you do not go too hungry.","es","4.0"
"1685","We hello were the last weekend in Andorra and went to eat at this restaurant, it was great, we took the menu and it was delicious homemade and tasty food with a touch of finesse, all freshly made and attention and kindness by the Tatiana (hope not wrong name), the truth that was a very good choice and I am clear that when I get back ... Andorra","es","4.0"
"1686","Very lucky to get into this restaurant. Food magically delicious, took a lot of zakusou and shared. The service was incredibly warm, friendly and kind. Left there a tidy sum (celebrating the birthday), and not a bit sorry we will long remember and will definitely return! Free place almost never happens, so back up in advance!","ru","5.0"
"1687","Whenever I go to visit this place Andorra, the treatment for food is exquisite and the attention I think the best Ive ever received, good wines and best dishes of 10.","es","4.0"
"1688","We got a pleasant surprise, excellent treatment of Tatiana, head room. Starting with the appetizer trademark, to the last bite of dessert, everything is exquisite !! It is a lovely place, you are surprised to services, creams and colognes. Critical point, on the subject of chairs and tables in the petite room, our view is that more needed comfort. Expensive wine glasses. We will definitely return !!!","es","4.0"
"1689","We went there this weekend with friends and frankly we were delighted. A very nice home, a nice setting and great tapas to die for both the quality and the originality for a reasonable price. You really have to go.","fr","5.0"
"1690","The restaurant is decorated interesting, the food tasted very good and the service was very nice and friendly. The food was fresh (one of the dishes came from the daily changing menu, which stands on a table in the restaurant), it was flavorful and very tasteful.","de","5.0"
"1691","What more all nice comments lire..nous I just came Tuesday night .... it was excellent the top warm welcome lovely lady and the food a delight. ..The Wine you recommended us excellent at the right temperature. ..and the chocolate dessert hum! !! I savor it again .... thank you again ... we will return .....","fr","5.0"
"1692","Great diner food and home top Not obvious to find but worth the detour setting but super simple table wall idea we would tend to stay longer we auriins made a bis","fr","5.0"
"1693","We were very welcomed by a friendly waitress who showed us around the menu. We opted for a selection of tapas from the menu of the day, varied and appetizing dishes with local ingredients. The food was good and cooked in an original way, with a beautiful presentation, and the wine suggested was interesting and priced correctly. The portions were rather small, but with 5 tapas shared 2 people we left satisfied and not weighed down, even in his wallet. Advice to those who are visiting Andorra for an enjoyable evening in a warm and friendly.","it","4.0"
"1694","Very cool place served one girl, it is not knowing English, but she was so sweet and charming ulyyualas). Ordered at random) brought sntrikot chic. Filing really impressed. Highly recommend.","ru","5.0"
"1695","Inventive cuisine with fresh produce, a service with onions to the customer listens to a really deco Frenchy with taste we will return","fr","5.0"
"1696","We returned to this restaurant; so that the quantities are still minimal and would like to have more on your plate (so its good). Once we know this (we do with it does not come back OR), quality and fineness of the products, their excellent preparation make the difference. The wines are always a great value for money too. To this we must add a hyper attentive service. We take our time and appreciated. Of course, if youre in a hurry or if you want to eat very heartily, we must abstain.","fr","5.0"
"1697","I loved this small restaurant decorated with style. The cuisine is excellent and you can choose between tapas or portions of the same dish. Seasonal products. Some very original dishes. The gorgeous and sweet service, like Portuguese fado.","es","5.0"
"1698","We went to dinner at this restaurant to see the good reviews it has, and we hit a full !! All we ask great, the potatoes with egg tremendous, and very cordial treatment of portugesa girl. Back when Andorra fence.","es","5.0"
"1699","Excellent food very good deal, very nice local, original tapas with some problems of implementation but certainly nothing else like it in Andorra. The tapas are on the ridiculous in terms of quantity, even in fine dining restaurants pay more. But the truth very, very recommended.","es","4.0"
"1700","cooking amazing original. a wide variety of tapas and Spanish wines. the city center, next to the hotel andorra center","ru","5.0"
"1701","Thanks to Tripadvisor we found this restaurant and we love it. The food, service and atmosphere all great, original, excellent treatment. If we were to put a serious price hits wines (very expensive), but is always the option of asking for drinks or beer. Back for sure !!","es","4.0"
"1702","By day they did not come back and visit some friends was the excuse. I have again surprised: top quality products combined with a processing and presentations of books worthy of avant-garde cuisine. As always but a step más.Tanto mains and desserts. If we add an exquisite and relaxed atmosphere makes this downtown restaurant in a real gastronomic gem of a country that improves day by day in the world of restoration.","es","4.0"
"1703","Really they offer quality products, tasty and well prepared, copyright would supposedly can be a tapas place, but ... not pretend to fill the stomach, especially those who are of bowl and spoon. There is the classic tapas or amounts you are used to this type of cuisine. The prices, if you look at the quality of the product should be worth, but not by much. Worth a try at least once Hopefully the restaurant is not too crowded, because there might be noise","es","4.0"
"1704","Copyright excellent tapas, impressive top rice croquettes tata, mini hamburger, vermouth, artichokes, etc. The entire kitchen is of high quality, the chef, Albert, with a personal touch awesome, makes seasonal cuisine. Cozy place with a very pleasant and efficient treatment by Tatiana. A hidden place that excels with its value, of what is known in Andorra. It is a restaurant where you can choose from daily menu, except on Sundays, and caps. It is that small corner undiscovered, but soon will be talking about.","es","5.0"
"1705","Tapas author really. Well prepared and original. The quality of the raw material it shows. Good relationship between price and value","es","5.0"
"1706","A very welcoming hotel where you can enjoy tapas with friends in a good atmosphere. The proposed tapas are incredibly varied, theres something for everyone! And to top it all, the staff is very caring!","fr","5.0"
"1707","Bodega Poblet is the place if you are in Andorra. Charming service is and the food is undoubtedly among some of the best you will find in Andorra. Order in tapas format and share! Will go here again","sv","4.0"
"1708","Ideal for an evening with friends over a good wine and delicious tapas. Exceptional products, both in Spain as in France, cooked with care. Attentive service. Run for it!","fr","5.0"
"1709","Definitely a great restaurant, tapas author of exquisite quality and if it is true that are small but all I tried to which better. Ask supreme carpaccio, ordered ravioli exquisite mushrooms, stuffed potatoes of good cheese, and mini burger and fries very good straw, I was eager to try the creamy foie not tenial and croquettes tata has and frozen desserts gin and tonic sorbet and delicious mango, besides treatment of the head that was very nice and friendly, we will return a brilliant discovery.","es","4.0"
"1710","Definitely a surprising discovery. A cozy place in the old town of Andorra. With a great deal from the propietaria.El chef surprises us with a creative kitchen with quality product, you can dine on the basis of quality tapas to share, recommended quail eggs with potatoes and chorizo Andorra, a stuffed potatoes of queso.Y I repeat the treatment we received was extraordinary","es","4.0"
"1711","A small restaurant with details very careful, very attentive service. We had a few tapas and beers made with seawater. The presentation but something rare and spectacular flavor rations. Some potatoes with cheese and Iberian ... death! tempura..todo cod. Also desserts are also real good. Catalan ice cream tart chololate ... In fact the rest.se called Tapas + pinxos dauthor.","es","4.0"
"1712","Very original dishes in a very original atmosphere. Cooked food, good service. The only downside is that the tapas are a bit expensive for the product lleban, but otherwise it is logical because they have much elaboration. Back for sure.","es","4.0"
"1713","I recommend this restaurant to people passing in Andorra, where who live there and have not yet gone. This is a somewhat hidden place but well worth a visit. Well prepared seasonal products, small portions that allow to taste several dishes. A special mention for Tatiana, the waitress, a real ray of sunshine!","fr","5.0"
"1714","Everything was perfect, the welcome, service with the lovely waitress, sumptuous dishes and the price / quality ratio, the wine, the variety of the card, the availability of staff. To recommend.","fr","5.0"
"1715","This special place has a wonderful, relaxing atmosphere with lighting and tasteful decor. In my opinion, service and cuisine are the best in Andorra, with exceptional quality. This is a fabulous place to eat alone, in pairs or with a group of friends. Do not miss it!","es","5.0"
"1716","We went last 05/24/14 and really were pleased. The home is beautifully decorated, it is cozy and comfortable. We listen to the recommendations of the girl who greeted us, and the truth is that left very satisfied with the food and service. They are different tops to what we are used to. The truth is I who am great dining .... the tapas are just something to end up paying the price, but hey, the different, the design, presentation, and quality, end up being paid. Certainly repetiria","es","5.0"
"1717","A great deal, lovely restaurant, stylish, and very good food. Quality / price ratio very good. We will be back.","es","4.0"
"1718","A tapas restaurant infringement, quality, beautifully presented. Sympathy of the owner. Highly recommended to spend an unforgettable time.","es","5.0"
"1719","Magic kitchen! Everything tasted - very thin and izyumenkoy. Absolutely not in the typical tourist sense. However, the menu is not for gluttons - portions are small.","ru","5.0"
"1720","Home perfect, but it is too expensive for what C. My dish = 8 unaccompanied shrimp for 12 € and no taste. I will say that this restaurant remains a gourmet restaurant. We really rest on our f1, not the top of tt when seeking to distract a little and eat !!!!!! Not to repeat the tt !!!!!","fr","3.0"
"1721","We were received like royalty by Tatiana who speaks very good French food is just excellent and homemade I recommend this restaurant to everyone, the place is nice, grab any of the same or a card a GPS because the place is not easy to find, its what makes it so is not found in a restaurant Tourist Trap","fr","5.0"
"1722","A good place to eat with friends and family you can enjoy some delicacies that uhhhh. They are death. The service did not disappoint. It is the place to get some dinner without rushing. The price, cheap is not good, but expensive ... maybe the desserts. But they are very good. Ahhh coffee is good.","es","4.0"
"1723","The place is not easy to find. But heaven is won ... With Tatiana room, his smile and professionalism soon through the door, the tone is set. Here, except instead. He said, in the principality that this is the place to eat tapas. And thats almost true: this is the place to sample the tapas. In the plates, it is the intoxication of the senses. Tastes fresh produce are respected, firings are perfect, and everything happens on the table like a firework, with a sparkling kitchen, colorful, tasty and smiling. That happiness, like Tatiana, the goddess of the place, who can put the jewels of the Andorran and Catalan cuisine in the setting of his kindness.","fr","5.0"
"1724","Albert Coll, former chef of San Marco where brought genius and creativity, has opened his own space in a local downtown Andorra la Vella. Its cuisine, original and fun is offered at a very competitive price. Daily specials and a daily menu of two courses and dessert for less than 20 € are regularly guarantee that the public is grateful to test their creations. Quail eggs wrapped in a thin dough and seasoned with chorizo. A fine coke onion with poached marinadas.Huevo sardines in a parmetiere and Jerusalem artichoke chips. Some of fried sausage dice with truffled mayonnaise peasant ... are some of its wonders. The room service is excellent Tatiana professionalism and smile tops a great stay.","es","4.0"
"1725","We went to Andorra a weekend before the season and many places were empty or closed. Until I found this bistro. We try to have lunch there, but the restaurant closes at 15 and reopens 19. We returned the night and was full, we waited a bit before sitting down. It is worth making reservation. The service is the main restaurant. All are attentive. The food served is tapas. They are tasty and recommend the quail egg con potato. If you are in a hurry, the restaurant is not the best option. The dishes take about 40 minutes.","pt","4.0"
"1726","Exquisite. Excellent raw material treated with love and attention. Small and very friendly place, noting that being a small place harass you at any time for you to go and stock up the table again. Original and trendy design while welcoming. Congratulations on that joia amid Andorra la Vella.","es","5.0"
"1727","Andorras attractions are many, but the food, unfortunately, is not one of them. We must therefore celebrate with joy you have a restaurant Bodega Poblet, certainly the best Ive eaten in Andorra. A cozy place with courteous treatment, and especially a food first: product quality, perfect preparation and exquisite presentation. Are haute cuisine, but without the pretense sometimes incomprehensible gastronomic restaurants. Absolutely recommended.","es","5.0"
"1728","Very good product very good service and a very friendly atmosphere ... the quality and attention loved a place to always return to be shopping as much Andorra relaxing. Highly recommended.","es","4.0"
"1729","Recomano us 100% aquest restaurant. Es de lo milloret of Andorra. El servei boring simpática the molt amable the ambient molt chic !.","ca","5.0"
"1730","Weve been to Andorra four days and one of the places weve tried has been this, for us, the best place !!! A relaxed atmosphere, you make me forget everything. We like the warm, pleasant places where you can be comfortable enjoying dinner, not put you in a hurry because people !! This is such a site, the girl serving is all kindness and gentleness, I explained a little how Andorra, you ask for your hometown, you recommend a good wine without paying an exorbitant price .... I have all!!! And of course the food ... very good !!!! A risotto ... mmmm !! Croquettes, meat and dessert .... sorbet gin and tonic .... spectacular !!! Great place !!!!!","es","5.0"
"1731","Excellent servcio, Caldad product and attention. We go back every year visit rigor ... Therefore, the best of Andorra","es","5.0"
"1732","Cosy restaurant to go slowly, not too hungry, as is normal in this type of gastronomic restaurants. Careful preparation and presentation, very pleasant surroundings (ideal partner). Attentive room service. Dishes not overly abundant, but well crafted, excellent meat and, in this case, the appropriate amount. Very attractive prices. I recommend a couple to enjoy a varied tasting (there are dishes that can be ordered in top format), with a good wine and leisurely. In the old part of Andorra, you can park in the underground parking next to City Hall.","es","4.0"
"1733","We plan on visiting this restaurant time and finally decided to go Tuesday night. The decor is original, but nice and with many details. We ordered 4 different tapas purchase both. And they were enough. Everything wassuper sought, thought, got ... A creamy foie gras with figs and jelly moscatell, exquisite! ox tataki style, perfect cooking! .... etc. The original and very good and original desserts! We ordered a hot chocolate tartlet and vanilla ice cream and lemon sorbet and iced peach natural gin and tonic! Tatianas attention is to highlight their professionalism, kindness make the perfect dinner. Congratulations to all the team! We will be back soon!","es","5.0"
"1734","The site that I liked in Andorra la Vella 100% recommended! The author covers are very original, with a presentation of the most careful. The decor is eclectic and original setting. One detail that I liked is that the girls we played a short stool with cushion beside our chair to leave the bag. The service makes you feel like youre at home, very friendly and will explain in detail what each cover, as prepared and how to take to fully enjoy its taste.","es","5.0"
"1735","It is a small restaurant, with a curious modern and simple decoration. The service is excellent, and in addition to the card features a large blackboard with written tapas menu and wines. It is not a letter, but has enough variety of tapas to combine different foods. The cuisine is exquisite, made with quality raw materials, and usually with seasonal produce. Not cheap, but it is very original and carefully presented.","es","5.0"
"1736","Fully recomendable.Si you like tapas restaurant staff and design do not hesitate to go to this restaurant touch. You do not have a very extensive wine letter, but have no special. The atmosphere is very relaxed, is perfect to go with your partner and friends do not hesitate if you go Andorra and you want to eat better than good.","es","5.0"
"1737","A great, stylish furnished small restaurant with a very nice service. Very tasty food, especially recommended the dishes of the day on the blackboard! Just try, even if you do not know everything or have eaten in advance - you will not regret it! Highly recomend !! 100% recomendable !!","de","5.0"
"1738","The restaurant is nice, the charming waitress but this is the last time I go because I really expected TOO long ... I took a piece of beef with foie times; Meat not great but mostly served trim with NO ... Its a shame because the concept is good but it must ABSOLUTELY review the quantities and the waiting time because it cuts your appetite to wait so long ...","fr","3.0"
"1739","Beautiful discovery in the small country in the Pyrenees. Location really calm and friendly, the service is extremely friendly, attentive and friendly: it feels like home. With fresh and zone that are well cooked. It was like being in a very friendly restaurant, and open to all but with very original and gourmet meals. A real gem recommended.","fr","5.0"
"1740","Copyright tapas restaurant where you can taste different things. Original and rich, so is the food. It is hidden in the center of Andorra and parking is not easy, but worth it!","es","4.0"
"1741","This restaurant will surprise each planted: the presentació retailer, each: all high quality, and each council and talk with the person who serves you (yes, i understand you serves you, not like in other places). Exceptional food, reinterpreted, both in its production and its staging. I not think there is one dish that you will not be surprised: both presentació as its taste. Small, modern, Local very nice i care. Central. And if that were not enough reasons attention is exquisite !! All this at a good price. You can ask for more?","es","4.0"
"1742","Creative restaurant, everything was very elaborate and delicious, really the portions are small, I think we are at odds creativity or working with the amount entered by restaurants creative food on the plates, perhaps, put a little more of product and price go up a little dish, would be advisable.","es","5.0"
"1743","We discovered this little restaurant and we loved it. The service is extremely attentive and efficient rider. You really feel very welcomed. In the plate, it really is very well cooked, delicious and original. The products are of very high quality and freshness. The wines of excellent value. We will return to one of our upcoming trips. We hope (and this is the only weak point) that the quantities will be a little more consistent because they were a little fair in our view.","fr","4.0"
"1744","I went many times to this small but cozy restaurant. So it may just be that: a) I invite owners for life; b) the site enchant me. As a) is not, I confess: I love it. I would say that creativity precedes Cuisine -of mountain-, knowing something responsible in the kitchen. However, no matter when working with local product-much part-and, in any case, very high quality. If we add to the dining experience, the professionalism of responsible lofty room, coupled with its candor, the experience may be round. The amount that puts quality, abstain. The rest of the world should try it without hesitation.","es","5.0"
"1745","Well in general, good quality, good service, nice place, but the tapas are tiny, too small. Better you go without hunger to enjoy dishes","es","2.0"
"1746","Very extensive menu, all dishes I tried were great, maybe the numbers are a bit small, but really worth it, especially meats.","es","5.0"
"1747","During his stay in Andorra, we discovered through this site, this small restaurant paradise. Great welcome, calm and relaxing, the food of a finesse and creativity to rival many heads (even cranks) ... for a reasonable price. We liked that we went back a second time in the week. Bravo to the chef and his employee, which in total serenity, no speed, concoct these wonderful dishes (the kitchen is somewhat open to the room) its worth a look. And what about the service, no comment .... kind of rare these days, perfect, the boss is very good advice whether on the meal or wine (a rioja) a treat. We do a lot of Andorra restaurant some quoted in this page, but then a big 10/10 deserved the best. Do not hesitate, even if like us, returning you are a bit surprised by the concept.","fr","5.0"
"1748","Very unusual for a restaurant of Andorra, both in the interior and, above all, in the kitchen. First of all - it was all very tasty, filing and registration of dishes are unusual and elegant. Very pleasant and tasty compliments from institutions can not remain indifferent. It serves very nice girl with a good English that Andorra is not so often the case. Lunch cost about 20-25 euros, which is very acceptable for such quality and if the portions were a little more, the place would be just perfect.","ru","5.0"
"1749","Lovely place, but just off the beaten center. Few tables and an excellent service, finding the dishes they have prepared (everything fresh and freshly prepared food). The portions are not abundant, so it is recommended as a site for dinner.","es","5.0"
"1750","We were four friends and we ordered tapas to share with everyone, very good flavor, but the amounts are very small. We left hungry 4 and the price for putting amount is quite high, because if you want to eat a apropieda amount you should ask for a cover almost every one of everything on the menu, and can get a bit expensive this option.","es","3.0"
"1751","Eating in Andorra does not necessarily enjoy the rustic atmosphere of a hut, you can also enjoy a creative, tasty and not at all expensive kitchen. Bodega Poblet you can find small tapas portions, or if you want to call it that, that allow us to experience more gastronomic sensations in a conventional food. We (2 people) took 6 servings, with wine, water and dessert and left for 70 euros. Of course we were not hungry and it was an agreeable meal. The service, exquisite professionalism.","es","5.0"
"1752","The dishes, whether tapas or rations are very well prepared, and some of them originals. The day of the visit, even though they were only three tables occupied (7 people) the service was maddeningly slow, and not for the staff room (1 person), but the kitchen came the inexplicable not -form dishes. I guess it would be a temporary problem, because if three tables collapse what can happen with a full restaurant ?. The situation is very good if somewhat hidden in a street above Pirinees stores","es","4.0"
"1753","Place to spend a pleasant evening in a local owner acogedor.La place helps make the evening more enjoyable, very friendly, giving you full explanation from the top to taste. The tapas are delicious, the only downside is the amount, if youre very hungry a very large amount of covers to satiate needed.","es","5.0"
"1754","Very special treatment, surprising dishes, quality very good price and excellent waitress. We went with a 4 year old and a truck and were treated very well. Friendly, creative and different local. WE WILL BE BACK!","es","5.0"
"1755","Ei Crosto the restaurant closed, we headed to our restaurant Bodega Poblet, and we were delighted. Very friendly welcome, the waitress (boss?) was very attentive and friendly. about the meal a feast: since revisited sangria (I certainly try to repeat this very original aperitif); beef steak with foie gras, tender to perfection and deliciously fragrant, with fries and crispy prepared minute! my husband specialist steak tartare was also entertained! the fruit dessert was the apotheosis with its freshness and finesse! in addition, we were offered coffee because we had to wait a little bit, class! short, we highly recommend it !!","fr","5.0"
"1756","Tapas original author .... Made with taste and quality. Very good servcio and attention. To repeat undoubtedly","es","5.0"
"1757","We already knew the restaurant and still love. They have a meal in small dishes, and everything is delicious. There are more simple and more elaborate tapas, we really like the croquettes tata, the risotto and the pork chop.","es","5.0"
"1758","Tapas, great value and outstanding control, which is extraordinary","no","5.0"
"1759","A love restaurant, a framework and an extraordinarily warm welcome. A very unusual decor but it feels like home. Tapas are fine, the desserts too! Everything is fine and especially the little touches of the owner of the restaurant is really very caring of the entrance to the digestive up. A place that deserves to be known. Go for it without hesitation after a day of shopping or skiing, it is a real moment of relaxation!","fr","5.0"
"1760","Attentive staff, reasonable prices and great food. Will without any doubt.","es","5.0"
"1761","In brief passage in Andorra and in search of a restaurant worthy of the name to spend the evening, I followed the recommendations found on this site and ... I did well! The meal was memorable, both in the welcome of the contents of the plate: excellent ravioli with truffles and cheese, sublime cod tempura (crunchy, fondant) in onions, pecorino amazing and remarkable frozen dessert (chocolate powder, thyme granita, ice cream cheese; said like that, it evokes probably not much, but the plate is beautiful, it is imperative that drip); Add to that a very good glass of white wine (José Pariente) and coffee pushed by an agua caliente herb that has nothing to envy to the best génépi, youve got the menu that pleased me tonight; for € 35, I would have been wrong to deprive me. In short, an address to do and again. A note to the attention of solo travelers: choose the table at the entrance to the left, next to the kitchen-shelf library (where we find especially the best volumes of the current major Spanish chefs: Arzak, Adria, Roca, Torreblanca and Co.): like this, youll be reading for enticing wait between courses ...","fr","5.0"
"1762","When you read the letter you expect one thing when the dishes start coming ... voilà !!! The magic is served. I recommend it clear that I recommend.","es","5.0"
"1763","This is just what we find there, a different place with unique details, and signature tapas, delicious, very friendly attention; a place to return the portion of the covers is small so about 2 or 3 tapas per person depending on your appetite and you select Everything we tried we loved, recommend these three sausage ravioli (they are 2) Artichokes stuffed egg quail with salmon and something else (2) filled with cheese and jamon de bellota (2) potatoes went with kids and had a great time and all of them with a lid and a burger Risotto were ready","es","4.0"
"1764","All we ate tapas were original and delicious. The extremely friendly staff and the original and welcoming atmosphere. While it is true that to some cold, the girl told us that they had had a problem with heat pumps and technicians were at it. Repeat for sure!","es","5.0"
"1765","Very slow to address the table. Food scarce. Did not have the heat on in February. In malaise.","es","3.0"
"1766","The service is careful and attentive. They speak several languages, including Portuguese. Getting in the hands of Albert Head, its always a pleasant surprise tasting of dishes prepared with the best products and refinement. For the environment, it is cozy and one thing that I find funny is the slate wall which displays the menu and wines in a fun way. Only seen! Hopefully always continue with taste and with the impelling environment.","pt","5.0"
"1767","The pros: - Warm welcome - friendly and caring patterns, - Quality products - Good advice for wines, - Digestive offered at the end of the meal. The -: - Price a bit high (75 € 2 for 1 main course each, 1 bottle of wine and 1 input for 2) - Not for big eaters (some hearty dishes).","fr","4.0"
"1768","It is a choice to eat for a reasonable price. Not much variety of food for my taste missing more variety of salads and grilled to like vegetables, for example. Nor would highlight the amount of hot dishes. By contrast you can find products that usually have in other buffets, oysters, foie gras, salmon and an assortment of cheeses and sausages. The area board could not prove it, there was a lot of waiting and products to choose not call our attention enough to make up for the wait.","es","3.0"
"1769","We were a little late on tres.Dos adults and entry niño.A paid and you get a number that is well organizado.A your mesa.Muy Despite the late hour, we could enjoy of an incredible buffet oysters , fresh prawns, sushi, fish and grilled meat .... and a lot of very helpful and friendly, nice and always attentive to the table is clean and comfortablere preparadosCamareras dishes. Buenos.Muy desserts recommended.","es","4.0"
"1770","Buffet right, good products except sushi and maki that seem rubber bullets, the kind you throw and bounce. The right people, the best area of iron, if you like seafood, worth € 16 if you you do not care, veal meat is chicken and chorizo. In short, overrated but to get by eating properly. Moreover, the distribution of the tables is harmful and trays were spent above the head of others. Have a good trip!","es","3.0"
